"cancer_abs"	"lympho_abs"	"myelo_abs"	"stroma_abs"	"Bcells_abs"	"NK_abs"	"PlasmaCells_abs"	"Tcells_abs"	"CD8_abs"	"CD4_abs"	"Tgd_abs"	"CD8_naive_abs"	"CM_CD8_abs"	"EM_CD8_abs"	"EMRA_CD8_abs"	"Th1_abs"	"Th2_abs"	"Th17_abs"	"Treg_abs"	"Tfh_abs"	"dendritic_abs"	"granulocytes_abs"	"macro_abs"	"monocytes_abs"	"plasmacytoid_abs"	"M1_abs"	"M2_abs"
"GSM1683676"	0.51954535188303	0.0177573200099682	0.00329764552596421	2.7200854436222e-17	0.00392529498271382	0.000324402060088627	0.0121347624211625	0.00137286054600332	0.00130862409676102	6.42236323524818e-05	1.28168898212874e-08	-1.68613798218212e-24	2.14417640380584e-20	6.42131307705163e-05	1.05015819654009e-08	7.32444923365629e-21	0.000471434842334112	0	0.000826826317139809	1.03629372870949e-05	0.000465886016344741	0.000117446414649585	0.00168440467258309	0.000935156096471812	9.47523259149727e-05	0.0016844046725831	0
"GSM1683678"	0.637134459320725	0.028438114386884	0.00592846559481498	4.62221375486804e-18	-5.98369352809866e-19	0.000162396428450821	0.0267963083945742	0.00147940956385894	0.00141525638544768	6.41531784112511e-05	0	1.08690421664052e-21	4.9560015422534e-05	8.3017003508517e-06	6.2914626378653e-06	-1.9258632016434e-20	0.000468951702189011	4.04222783814531e-07	0.000928591449260262	1.73090112145945e-05	0.000186763810059026	0.0001110788716602	0.00379874619837494	0.00161919465100232	0.000212682063718499	0.00166926101359915	0.00212948518477579
"GSM1683683"	0.11483964899026	0.00397589763312987	0.00139720882343547	8.09906677282955e-19	2.26986770719884e-19	1.89576756758008e-05	0.00378038614643868	0.000176553811015391	0.000169449938708083	7.10387230730798e-06	0	2.36581058454635e-07	6.76400114250667e-06	0	1.03290106346652e-07	-6.15306431860479e-22	0.000139831264134644	-6.52697422064957e-37	2.90130693113719e-05	6.05605262066494e-07	6.56812691988911e-05	3.01710926952585e-05	0.00080380977503222	0.000456379871202547	4.11668153065543e-05	-6.41185155719216e-22	0.000803809775032221
"GSM1683686"	0.916308928196505	0.0195659633525901	0.0161477883451407	0.0479773201057645	-2.07737400728207e-19	9.91153615939997e-05	0.0184673599068562	0.000999488084139937	0.000970994926034313	2.84931581056239e-05	0	3.94791829389396e-06	-3.5733627309856e-22	2.45452398117299e-05	-6.01548752606505e-22	6.39779162086183e-21	0.000358322914053183	1.88117708217207e-06	0.000598290133515252	1.25007013837055e-05	0.00137356711455769	0.00051120365494355	0.00918207190044356	0.00482860785179679	0.00025233782339914	0.00918207190044359	0
"GSM1683691"	0.616325537584635	0.0276544917311748	0.0527254294443159	0.303294541239876	0.00335908068630912	0.00036227085763479	0.0222944918747829	0.00163864831244799	0.00159453659084314	4.41117216048478e-05	5.92780044438167e-22	4.00746392790707e-24	-1.99861968959911e-21	4.41117216048478e-05	-5.00377523259284e-21	-3.62258847572293e-20	0.00146103691668258	-4.07972449744223e-21	0.000108390789018321	2.51088851422437e-05	0.000854461301438685	0.000743301961708896	0.0437128429832585	0.00692377153901776	0.000491051658892098	0.0437128429832588	0
"GSM1683694"	0.692577783354287	0.0261142338115767	0.00993739196940805	0.0322221087273256	-3.1422662365761e-19	0.000557330311925971	0.0230327648259801	0.00252413867367069	0.00244584628942159	7.82923842490942e-05	-2.81983476587106e-21	-3.056092125593e-21	-1.96265418153308e-22	7.82923842490942e-05	-1.55913533474556e-20	8.40988880520346e-21	0.000904242103269671	7.14835824553931e-06	0.00150562039241329	2.88354354930961e-05	0.000558031489330243	0.000201158705525997	0.00555509736416415	0.00333273038701324	0.00029037402337442	0.00555509736416418	0
"GSM1683698"	0.657892788205668	0.025746488924076	0.0263360432146195	-1.59590278969261e-19	-1.40204228333291e-33	0.000123879378709503	0.0251158492912185	0.000506760254147992	0.000478543326438657	2.48875126026575e-05	3.32941510667769e-06	0	-3.54531885072804e-21	2.48875126026575e-05	-4.79442735663198e-23	2.46326550555515e-20	0.000241974846769996	-1.41975161491791e-21	0.00023525283943567	1.31564023299109e-06	0.00295444918205994	0.00154953946276647	0.0111673266345393	0.00988387511880125	0.000780852816452478	0.0111673266345395	0
"GSM1683699"	0.692764739324673	5.79130317752484e-18	0.0321987089117387	0.164519812213871	4.3007330249598e-35	6.16347435260925e-20	5.50854111224605e-18	2.21127321752693e-19	2.16315090470422e-19	4.81223128227007e-21	-3.83594756224273e-37	-3.59563057927202e-39	-5.95126632640906e-37	4.81223128227006e-21	1.89117988661257e-37	0	1.37713426892219e-19	-6.32163691544383e-52	7.74191094973395e-20	1.18255408086426e-21	0.000119744789284357	0.000740706036619777	0.024917420864963	0.00605857687045152	0.000362260350420112	0.0249174208649632	0
"GSM1683701"	0.682353888836257	0.0423622055407694	0.0124756758381106	0.0775013457851346	0.00299666962522212	0.000227283611666873	0.0371217997603739	0.00201645254350711	0.00195789242490732	5.856011859979e-05	2.28689550335423e-21	1.15944755645419e-22	3.13237137363594e-22	5.856011859979e-05	1.00001080667888e-21	3.91692958228397e-21	0.000874836290244204	-3.61392369616814e-21	0.00107465531653364	8.40081812946668e-06	0.000767698698043223	0.000413688400851985	0.00820918143790928	0.00259048455737032	0.000494622743935759	0.00820918143790933	0
"GSM1683708"	0.476542406937709	0.0322129277332836	0.136477189001359	0.35476747632765	0.0191293669669777	0.00137699346836752	0.00652830426534356	0.00517826303259476	0.00499876518130106	0.000179333723605623	1.64127688070957e-07	9.34473347817692e-21	-8.55701298992724e-22	0.000179333723605623	-5.31193857439673e-20	1.84773641408926e-20	0.00357536458392474	0	0.00140715138417278	1.6249213203544e-05	1.30058797406216e-19	0.0113225127613492	0.0593696639128664	0.0654882115140785	0.00029680081306484	0.0593696639128672	0
"GSM1683714"	0.751943332397401	2.9168551388977e-17	0.0686731077507564	0.179383559851842	7.77686867439856e-18	5.99680073154617e-19	1.82871771345121e-17	2.50482550691166e-18	2.40638365426019e-18	9.84418526514585e-20	-1.95387328387834e-35	4.35465257618026e-36	1.53190893458754e-37	9.84418526514585e-20	1.42477986823936e-35	2.49485758101186e-35	1.74431002504245e-18	5.7100518265027e-42	6.52955832517998e-19	9.11779669975091e-21	0.00422686858899079	0.00252424237000763	0.0490672319363591	0.0117897445180118	0.00106502033738709	0.0490672319363596	5.8534300146761e-20
"GSM1683721"	0.561044322357863	0.0232650269068402	0.020245736055194	0.0109473140613399	0.00383351533313599	0.000335175638926368	0.0176724182148059	0.00142391771997195	0.00136948351423183	3.38005309995802e-05	2.06336747405411e-05	3.00004698901089e-23	3.82638314509413e-22	3.38005309995802e-05	-1.68630006770919e-22	-8.041383134233e-21	0.00063325635123438	6.19059238887159e-21	0.000730106839961075	6.12032303637053e-06	0.00188339635685649	0.00101314334182314	0.0112208174930671	0.00564556160237274	0.000482817261074524	0.0112208174930672	0
"GSM1683722"	0.706817963765277	-4.46426959410866e-16	0.0708002445465354	0.222381791688356	-1.99907100460844e-16	-1.40724335016582e-17	-1.74844532084768e-16	-5.76028933635958e-17	-5.56429640230487e-17	-1.22716169061196e-18	-7.32767649935072e-19	2.99258190740365e-35	-4.55615502897139e-19	-7.71546187714825e-19	8.40023933203812e-36	4.73136913443525e-34	-4.46802079684353e-17	-4.49616968534154e-35	-1.08560058763056e-17	-1.06750178307696e-19	-2.38050028215098e-19	0.000271559523896999	0.0580709724027945	0.0108263803643769	0.00163133225546691	0.0580709724027951	0
"GSM1683723"	0.651342891514585	-4.70964803470666e-17	0.0457385980110446	0.302918510474371	-3.52288232102253e-18	-4.49340946160672e-19	-4.16134173247818e-17	-1.51083975510156e-18	-1.45772119189356e-18	-5.31185632080048e-20	-3.47291837930307e-36	0	4.56818698127642e-37	-5.31185632080048e-20	2.47252360801531e-37	-3.24139005155404e-36	-2.71926912420016e-19	2.90741854944182e-35	-1.18135148409006e-18	-4.44279538348494e-21	0.000993307474223889	0.00201771841254641	0.0351672850319175	0.0065668404853068	0.000993446607049965	0.0351672850319177	0
"GSM1683725"	0.635002267410203	4.13290663796803e-17	0.00414078831644966	0.0178381124720151	-3.8718925382002e-34	2.29674475262409e-19	3.89135245483861e-17	2.18586735603182e-18	2.13382368239566e-18	5.20436736361575e-20	2.31552629821977e-36	1.83139648648104e-20	-3.59517964522949e-37	3.3729708771347e-20	-3.29125994608283e-36	2.78370858992725e-19	1.65846669612972e-18	3.74081937436087e-36	1.81595219013882e-19	1.53909082593317e-20	0.000191228797144286	0.000122573879859426	0.00282079050710766	0.000911764488969385	9.44306433689059e-05	0.00282079050710767	-2.6954270802013e-20
"GSM1683731"	0.551245823289809	1.36857675963296e-16	0.0583809665266661	0.390373210183524	6.23176413336037e-33	2.48169270088651e-18	1.21641189026083e-16	1.27347942363275e-17	1.24397602789961e-17	2.95033957331321e-19	2.20913465234914e-35	2.92540959987713e-20	0	2.6577986133255e-19	6.41383610521697e-36	-5.64391232508439e-35	2.5364417011853e-18	0	9.86522327286534e-18	3.80953049454603e-20	0.0034934173199343	0.00233472200207158	0.0437795821780437	0.00834907809872296	0.000424166927893507	0.043779582178044	-6.53900828968114e-21
"GSM1683734"	0.454251939979983	2.2340554612405e-15	0.142661607273739	0.313641171523523	8.53737142270948e-16	6.61649432837584e-17	1.06825269813012e-15	2.45900677555671e-16	2.43486659332067e-16	2.41401822360384e-18	4.64286283001297e-50	0	3.38756963320755e-34	2.41401822360384e-18	4.35514525161731e-35	-7.25602897919425e-33	1.73580465382983e-16	0	6.70663393807853e-17	2.8398545682987e-18	2.12955792606522e-19	0.0160277474496204	0.0564530335015405	0.0701808263225779	-2.77410438170071e-18	0.0564530335015409	-5.46850535888914e-21
"GSM1683742"	0.191367783838916	6.67925292815885e-16	0.0966133462659963	0.662368911130504	1.70793751979375e-16	1.60585294477031e-17	4.18053937187159e-16	6.30190742016469e-17	6.01708078422896e-17	2.84826635935727e-18	1.47863954614047e-35	7.75855748267992e-34	8.19574216865051e-37	2.84826635935727e-18	-2.26115627223908e-34	3.23355281355892e-17	2.62757874559785e-17	3.02236882427401e-33	1.43782780925455e-18	1.21664441467356e-19	0	0.004758073816353	0.051527116846463	0.0399675641247144	0.000360591478465903	0.0515271168464635	-5.77314891844817e-20
"GSM1683746"	0.331290673700515	-1.87117502150683e-16	0.222397549381389	0.413085266290416	-1.5825776243341e-16	-1.13258430656939e-17	-8.20719941599641e-18	-9.32669723558276e-18	-9.10232076255194e-18	-2.24376473030827e-19	9.26553592238444e-36	0	-5.61041639416566e-36	-2.24376473030827e-19	-4.57897619924113e-36	-3.12490979299017e-19	-5.39846319257338e-18	0	-3.3658406794888e-18	-2.55259111907545e-20	-1.35610756699555e-20	0.00818064131369469	0.0703563250113817	0.143860583056312	-2.91334452958029e-18	0.0703563250113823	-2.02856477066052e-18
"GSM1683749"	0.747337493084537	0.0512714605582437	0.0600673786589469	0.141323667698275	3.22699025605176e-20	0.000280323463377226	0.0498584758138057	0.0011326612810607	0.00108035872689515	2.81165097819022e-05	2.41860443836399e-05	0	5.71868334079352e-22	2.81165097819022e-05	-1.377538013392e-22	3.38592504399945e-21	0.00069588400044994	-1.58134770906276e-21	0.00038079728080634	3.67744563887225e-06	0.00153802967343582	0.00115779469646821	0.0364531062127462	0.020010368994275	0.000908079082021717	0.0364531062127464	-6.84667390079652e-19
"GSM1683752"	0.541665656985267	-7.76590015528494e-16	0.0444339686680759	0.413900374346662	6.60699592038343e-33	-4.85882599204122e-18	-7.28676545871886e-16	-4.30546436645661e-17	-4.19630936848431e-17	-1.09154997972301e-18	0	-5.22433708862383e-35	-4.25748402522306e-19	-6.65801577200705e-19	-1.21383234023383e-35	6.32140194483206e-34	-1.94450982189672e-17	-3.66549199477208e-20	-2.2214797832227e-17	-2.6654271370111e-19	0.000880895880760454	0.00159538320401189	0.0375290051394031	0.00395251376629276	0.000476170677607609	0.0375290051394034	0
"GSM1683753"	0.643689404048314	1.11904036472987e-18	0.127351990725215	0.228958605226734	1.02948681564896e-19	1.42989458568437e-20	9.56805251679434e-19	4.49874856286969e-20	4.37849849278795e-20	1.20250070081737e-21	0	-2.49859002224997e-37	0	1.20250070081737e-21	-3.73035875626339e-37	-1.04936981382215e-36	1.00922309322657e-20	3.06069262973024e-24	3.35708532071647e-20	1.18840095819375e-22	4.22707897773699e-20	0.00280024146753884	0.0845468753490153	0.0400048739086613	0	0.0845468753490158	3.24294402054364e-21
"GSM1683754"	0.589659214390226	0.0205059408088162	0.128839747830874	0.260995096970084	0.0129633598697439	0.00179967743707643	0.00273350861784745	0.00300939488414839	0.00291238974903671	9.70051351116787e-05	0	-7.34987676172828e-20	0	9.70051351116787e-05	2.25632295963677e-21	3.01852306517564e-20	0.00205651417195238	-3.05625164573046e-21	0.000824881039045417	3.09945380389238e-05	0.00239034827294327	0.00158609713934807	0.0766005892214264	0.0454021332639908	0.00286057993316579	0.0766005892214271	-2.50965064581267e-19
"GSM1683756"	0.694821058061456	0.00623708060724188	0.0206281505200257	0.0454138967471536	0.00104176787881467	0.000196097141741793	0.00458464951603741	0.000414566070647995	0.000388416654087787	1.53889089814615e-05	1.07605075787423e-05	-1.84311960122033e-23	-7.99608146483492e-21	1.53889089814615e-05	-3.85796006675535e-22	0.000334385666425784	-4.67114538755642e-20	8.62262114768444e-20	5.31643862329084e-05	8.66601429093667e-07	0.00205609226345052	0.00097307744796006	0.00974219546333997	0.00740020726431311	0.00045657808096208	0.00974219546334004	0
"GSM1683758"	0.607129319872116	0.0193522883919598	0.0107736929683975	0.0151099975475835	-7.38714289403395e-20	0.000120046180501621	0.0181416410807329	0.00109060113072521	0.00106143707866632	2.91640520588868e-05	2.23976271001365e-22	0	0	2.91640520588868e-05	-2.26031715792547e-21	1.0745628726887e-20	0.000478028997272841	6.20345106282135e-06	0.000534264621189182	4.29400091414793e-05	0.00052497697972946	0.00027810803278408	0.00675676443387935	0.00303007519282487	0.000183768329179719	0.00675676443387936	-1.21591262568923e-20
"GSM1683764"	0.539777986847328	4.31006689457511e-16	0.0913616392998436	0.323225759629531	1.19936535342386e-16	6.67810623558384e-18	2.57953381469005e-16	4.64386664105367e-17	4.54473859900658e-17	9.91280420470898e-19	0	0	2.776531624972e-36	9.91280420470897e-19	-4.62431520976795e-36	8.50347678503431e-18	3.34233423950149e-17	-1.97122818754256e-35	2.45396924891957e-18	1.06659756109695e-18	1.68213009415581e-19	0.00499933870965554	0.0474153227956263	0.0389469777945617	2.72408036598347e-20	0.0474153227956265	-3.16857062014e-21
"GSM1683767"	0.909871440595842	1.06817170033534e-16	0.045226363973152	0.0449021954310065	3.57035067633076e-17	2.71889227236692e-18	5.71169386819949e-17	1.12778323158648e-17	1.09398409365162e-17	3.37991379348586e-19	0	0	-2.3560737641961e-36	3.37991379348586e-19	-1.76972003945131e-35	-5.90130521730504e-35	8.92910070794135e-18	-6.53145320134519e-35	1.97766400830356e-18	3.30762202713278e-20	0.00146358748931754	0.0019164768457068	0.0302444414494909	0.0107844257926066	0.000817432396030067	0.0302444414494911	0
"GSM1683773"	0.603843844818684	0.0147374956919991	0.0990730790553769	0.282345580433941	2.00613021449625e-19	0.00012369800832312	0.0140662970906677	0.000547500593008283	0.000524254079145304	1.53359283930524e-05	7.91058546992585e-06	-1.45102106713483e-23	-2.12930832148665e-24	1.53359283930524e-05	1.14117571883426e-21	2.73786996289976e-21	0.000435370112552915	0	8.73231949401155e-05	1.56077165227419e-06	0.000401598968589875	0	0.0745706534531277	0.0239069191463582	0.000193907487301102	0.0745706534531281	3.63128434293596e-20
"GSM1683774"	0.787196475380906	0.0104544376829953	0.0332411780287951	0.108549611573111	0.000663644272994307	9.4521730294999e-05	0.00923487532739858	0.000461396352307421	0.000446932086173004	1.44642661344163e-05	4.02810629648504e-22	1.49240991928564e-21	-1.67383199466815e-22	1.38573584000786e-05	6.0690773433768e-07	-1.83157825287807e-22	0.0003213738872726	3.07720445726084e-22	0.000122866689159568	2.69150974083499e-06	0.00390807709240263	0.00140405069136641	0.0210719864806422	0.00628066827300077	0.000576395491383144	0.0210719864806424	7.94838557605463e-20
"GSM1683775"	0.386375441615485	6.57658429405126e-16	0.109131908919715	0.50449264946471	8.99148530766679e-17	1.01419208814267e-17	5.19102674724722e-16	3.84989807223088e-17	3.71812712112762e-17	5.9927883789189e-19	7.18430673140661e-19	-1.70961879870794e-35	-9.92222624678581e-38	5.99278837891889e-19	2.52568914334644e-37	3.78525940450122e-35	2.67998712280964e-17	9.91593984287417e-35	1.00879037040269e-17	2.93496279152935e-19	0.00133812154060834	0.00636646901786259	0.0752958345712966	0.0245177611024906	0.00161372268745693	0.0752958345712971	-4.70416968985868e-22
"GSM1683777"	0.678492899586394	4.25079234282879e-17	0.0261399290754556	0.106028885425725	1.6368144145026e-35	4.66489879878233e-19	4.05889086797085e-17	1.45252486870115e-18	1.42782426585716e-18	2.47006028439825e-20	4.13091837442344e-37	0	-2.22566994995737e-36	2.47006028439825e-20	1.26513028750605e-36	5.05214568315482e-19	9.15709691500278e-19	0	6.90000604140201e-21	-2.28484225918409e-37	0.0024755529618278	0.00105157072359757	0.0155611827727994	0.0065345455155969	0.000517077101633956	0.0155611827727996	1.61807976918365e-18
"GSM1683779"	0.697667378717459	1.75258094500901e-17	0.0711236247932793	0.231208996489262	7.76330953086858e-18	6.61438807215118e-19	6.73155672124278e-18	2.36950439076367e-18	2.2413026600552e-18	8.15168084827545e-20	4.66849222257264e-20	1.45025503363226e-35	1.28464591781378e-20	6.86703493046167e-20	-1.67203581592984e-36	4.29110779906545e-36	1.20231133249472e-18	2.7474445885507e-36	1.02522474983507e-18	1.37665777254147e-20	0.00159445171777006	0.00037757138624716	0.0580976699911001	0.00971680662721676	0.00133712507094519	0.0580976699911007	-2.30891238272684e-19
"GSM1683782"	0.435065190207759	-9.25378249391515e-17	0.103200600183671	0.461734209608579	-5.09147335827309e-17	-2.86419245935958e-18	-2.62402346829266e-17	-1.25186642141345e-17	-1.20683878811252e-17	-4.50276333009319e-19	0	7.76190445602691e-37	-4.70595567321311e-36	-4.50276333009319e-19	1.46450109987131e-36	-1.19671718498047e-17	-2.96787326149901e-20	8.84941108865916e-34	-6.73492227376583e-20	-4.18807596782041e-21	-4.76686760615959e-19	0.000446470776438092	0.0623122954652757	0.040106419173312	0.000335414768645125	0.0623122954652766	0
"GSM1683786"	0.209479716980667	-2.50612680996338e-16	0.19299836339566	0.597521919623677	-1.72429264582552e-16	-2.44965024499394e-17	-3.81043347296673e-17	-1.55825792341793e-17	-1.51391622469376e-17	-4.43416987241689e-19	5.20900342339679e-35	0	3.04393033798527e-36	-4.43416987241689e-19	3.17798391428285e-35	2.31373507035711e-34	-1.09679635944379e-17	0	-4.06133455141864e-18	-1.09864101081028e-19	3.539443781062e-19	0.0217115564685785	0.108766368237296	0.0625204386897857	5.91855329112016e-20	0.108766368237297	-7.11088688095829e-18
"GSM1683791"	0.624025073975129	1.02753658820777e-17	0.0497938427940761	0.10483684304693	-2.41346594710491e-35	1.07869464334163e-19	9.61009055718871e-18	5.57405860554859e-19	5.4900321213446e-19	8.40264842039801e-21	0	2.91525429504877e-38	-3.71307132710641e-37	8.402648420398e-21	-5.63061608000993e-37	2.42492672105765e-35	4.69658949020502e-19	1.9504495495306e-36	7.75634847206265e-20	1.78077839333143e-21	0.00422864698314615	0.00195677041346893	0.0306052301706011	0.0118672535147905	0.00113594171206935	0.0306052301706012	0
"GSM1683793"	0.74799116149578	0.056714504341179	0.0103997478204175	0.0452550676452328	6.28764524720903e-20	0.000415575850536801	0.0496942186441814	0.00660470984646073	0.00643212285406586	0.000172586992394866	0	3.25147661762059e-21	-6.96779377668893e-22	0.000172586992394866	-2.41452810655484e-20	2.53702512857558e-37	0.00440426988048073	-8.70351040241656e-36	0.00198585110711487	4.20018664702744e-05	0.000502606535465184	0.000294323140217531	0.00567250893882438	0.00354744380514025	0.00038286540077016	0.00567250893882443	1.67732794443952e-19
"GSM1683794"	0.284213105535878	3.30701896461134e-15	0.0984084408438242	0.617378453620297	5.1341330434125e-16	5.38875579255947e-17	2.46231258017958e-15	2.77405522164932e-16	2.7193539104895e-16	5.47013111598141e-18	0	5.99140620207162e-34	-2.08831108648957e-37	5.47013111598141e-18	8.03038131060302e-34	6.97469356423956e-17	-1.75924200276951e-34	1.84376039379402e-32	2.01177094099565e-16	1.0113613069896e-18	0.000418498522341211	0	0.0760998720837559	0.0214652378637412	0.00042483237398598	0.0760998720837564	-2.00073099078661e-20
"GSM1683797"	0.838585389630691	0.0023873968196158	0.0115186832171022	0.0217298193063325	5.72331039852003e-21	1.22769641655552e-05	0.0022842818303792	9.08380250710417e-05	8.8646768467052e-05	2.19125660398952e-06	0	8.57126865234536e-07	6.90434767958918e-23	1.33412973875498e-06	2.00921953711763e-22	-3.27670601588244e-21	4.27908980245325e-05	6.21583517941137e-23	4.54138304682674e-05	4.42039974252038e-07	0.000150436663708206	0.000122511132520444	0.010387106816672	0.000763576931120292	9.50516730812277e-05	0.0103871068166721	3.97674615964087e-21
"GSM1683798"	0.809765115283673	-1.00554399010624e-16	0.0120543597629529	0.178180524953376	-1.1310154505898e-33	-6.28688641483671e-19	-9.47915309302049e-17	-5.13417943893581e-18	-4.99954175243761e-18	-1.34637686498207e-19	2.00657416736824e-36	-1.60757663979966e-35	-1.65781162867402e-20	-1.18059570211467e-19	-1.72622893738142e-36	-1.73456448941595e-35	-4.44551269650519e-18	2.6183761829296e-36	-5.26146016763427e-19	-2.78830391689792e-20	0.000245972323804642	9.10836706010089e-05	0.0109532204104378	0.000665077224618267	9.90061334912001e-05	0.0109532204104378	0
"GSM1683800"	0.403803431211891	0.0166119893509039	0.00334242066972921	-5.65755797940744e-18	-3.77853111017025e-19	0.000108253132659914	0.0157221636099171	0.000781572608326318	0.000758566534289343	2.30060740369752e-05	-1.35408343873929e-22	1.73596768782125e-06	1.05923458205274e-21	2.1270106349154e-05	-1.23683114131229e-21	6.1046379879785e-22	0.000262887493219115	2.94405024684269e-06	0.000480333567730563	1.24014230928222e-05	0.000154471104647507	7.52408085184718e-05	0.00184727182889364	0.00116877273351479	9.66641941547944e-05	0.000860078885161436	0.000987192943732206
"GSM1683802"	0.628405869369068	0.0187130341651773	0.00936810729701779	-8.70872379895133e-18	1.50036989265622e-19	0.000101758874467004	0.0179966151374992	0.000614660153211146	0.000584879757604878	2.97803956062682e-05	1.17765988010638e-21	6.74762716310919e-06	5.65463067051473e-06	1.73781377726442e-05	1.65314404422624e-21	1.71328757210201e-21	0.000350844923558918	2.52941470111876e-23	0.000231097871754861	2.93696229109795e-06	0.000284922787905463	0.000191397549094407	0.00803623018578859	0.000672124300116278	0.000183432474113043	0.00333390418469389	0.0047023260010947
"GSM1683803"	0.450767567942286	-1.08947512811935e-16	0.0592532730272952	0.199944965198528	-3.16379860709313e-17	-2.51880810689286e-18	-6.43018794245589e-17	-1.04888392095517e-17	-1.02474400032249e-17	-2.41399206326826e-19	1.17820510862809e-36	0	-1.89341914561488e-36	-2.41399206326826e-19	-1.26623742752608e-35	2.62118499037681e-34	-3.44775639209334e-18	-5.88647837690601e-20	-6.63232535020433e-18	-1.08493477158179e-19	0.000809313172873449	0.0021386698535142	0.0413832918793218	0.0140206466444527	0.000901351477133065	0.0413832918793222	4.10039921323769e-18
"GSM1683805"	0.634060247492172	-7.17599969607017e-18	7.1801610963712e-19	0.230623936620444	-3.37301590642722e-35	-5.18680043020914e-20	-6.72238382165403e-18	-4.01747870114046e-19	-3.88678580304816e-19	-1.30692898092297e-20	0	-7.86745930620531e-21	0	-5.20183050302439e-21	1.72704288559178e-36	2.58577427266903e-35	-9.15360536852097e-20	0	-2.9212264571978e-19	-5.01988089982583e-21	2.79038448122705e-20	1.66417970483511e-20	4.71422064188777e-19	1.85688618710462e-19	1.6359784877258e-20	4.7142206418878e-19	0
"GSM1683807"	0.793045209699139	0.00823592005824305	0.0809385513801939	0.117780318862426	0.00419098045698068	0.000645760131160914	0.00233455895057288	0.00106462051952858	0.00101284547485641	5.17750446721612e-05	1.18780782741158e-21	0	-3.12787669141178e-22	5.17750446721611e-05	2.93938577330636e-20	4.17970481428067e-22	0.000594905086448149	-1.76194368341062e-22	0.000412820558057326	5.11983035094126e-06	0.000735660045900759	0.000116018955326363	0.0735706285167987	0.00611557238308055	0.000400671479087569	0.0735706285167991	0
"GSM1683814"	0.209949742255778	0.0103216649856592	0.00309995889001203	3.14804398977488e-19	9.09521949962033e-27	5.38978868280248e-05	0.00980421404571935	0.000463553053111795	0.00044508311182173	1.84699412900656e-05	-3.50281985762301e-23	6.85815532326009e-06	-1.8126744916262e-21	1.16117859668055e-05	-1.89213470371909e-21	3.89774149214831e-21	0.000164234248883054	1.39994971678029e-06	0.000273899067805587	5.54984541630856e-06	0.000205739105826014	8.59053575976495e-05	0.00232117300966498	0.000445298040499383	4.18433764240037e-05	0.000963732580635941	0.00135744042902904
"GSM1683817"	0.850546523918879	4.81568357325844e-17	0.0303499698064355	-1.06500282682842e-17	3.53598132925626e-35	2.46934436311432e-19	4.59813227425649e-17	1.92857855370796e-18	1.79605022574975e-18	6.55451403859253e-20	6.6983187572261e-20	1.52746176936187e-20	5.02277934804733e-36	5.02705226923066e-20	-4.77898834798873e-36	7.29169846795672e-35	1.34362373799126e-18	0	4.46100369494635e-19	6.32611826385266e-21	0.000734043466217759	0.000150556094533633	0.0261642604463607	0.0027752009082245	0.000525908891098944	0.0261642604463609	5.31002729910642e-20
"GSM1683824"	0.83917441131059	0.0145738498968457	0.0399477412772714	0.106303997515292	-1.90852279740765e-19	4.34712102376512e-05	0.0139786694195857	0.000551709267022391	0.000534223731753534	1.74855352688575e-05	0	7.29659088679893e-23	9.78229676821948e-23	1.74855352688574e-05	-1.15101826718013e-21	1.79364346354551e-20	0.000263032818497202	0	0.000268759702361404	2.43121089492755e-06	0.00208737497791553	0.0024407478451	0.02142738967385	0.0126891830258648	0.00130304575454095	0.0214273896738501	1.21588374299244e-19
"GSM1683837"	0.61581200016607	-9.03191380065209e-17	0.0914178048339621	0.292770194999969	-3.52693526660483e-34	-1.33717766006892e-18	-8.31724500554396e-17	-5.80951029101241e-18	-5.59882599442002e-18	-2.10684296592392e-19	0	-3.92917660963659e-37	-1.08720091874682e-37	-2.10684296592392e-19	1.1537397203824e-35	6.52258512371331e-36	-2.49224311813086e-18	-1.35585583497685e-21	-2.95195911731914e-18	-1.5326790313505e-19	0.00404188747869351	0.00413082087448174	0.0644793555578375	0.0182763989323985	0.000489341990550846	0.0644793555578384	0
"GSM1683845"	0.528717466086785	2.38254244181855e-17	0.128490513218234	0.342792020694982	3.70066059280277e-19	2.84272288410863e-19	2.2294877839105e-17	8.76208231389354e-19	8.5544441245954e-19	1.69770692700253e-20	3.7867496597892e-21	0	1.70415171425193e-36	1.69770692700253e-20	-6.2724268083101e-37	2.20323862496412e-19	6.02043511535332e-19	-1.46185771459251e-36	2.76570496400927e-20	5.41998878770325e-21	-5.81336448445607e-20	0.00229585056732222	0.0422373349379776	0.0839573277129337	-4.67428880644583e-20	0.042237334937978	-3.28868606769862e-19
"GSM1683848"	0.918632940670367	0.0649902164199487	0.0163768429097459	0	0.0382158776035921	0.00294691408665887	0.01249689530131	0.0113305294283877	0.0109768320971849	0.000353697331202815	1.36533930937693e-20	-2.13723430124202e-20	-1.21405175898753e-21	0.000353697331202815	1.02094888723021e-20	0.0109768320971849	-1.52728308199428e-19	-5.4165747758604e-19	6.58485681122977e-21	0	0.000336562024847792	0.000133570652080724	0.0131173808535338	0.00239628530190636	0.000393044077377234	0.00790001144515329	0.00521736940838047
