"cancer_abs"	"lympho_abs"	"myelo_abs"	"stroma_abs"	"Bcells_abs"	"NK_abs"	"PlasmaCells_abs"	"Tcells_abs"	"CD8_abs"	"CD4_abs"	"Tgd_abs"	"CD8_naive_abs"	"CM_CD8_abs"	"EM_CD8_abs"	"EMRA_CD8_abs"	"Th1_abs"	"Th2_abs"	"Th17_abs"	"Treg_abs"	"Tfh_abs"	"dendritic_abs"	"granulocytes_abs"	"macro_abs"	"monocytes_abs"	"plasmacytoid_abs"	"M1_abs"	"M2_abs"
"TCGA-02-0024"	0.0722484998468935	-6.62475286844124e-18	-3.15004694393602e-17	0.0485130001383188	-1.41213650251277e-18	-3.31718690954178e-19	-7.54369838583879e-19	-4.12652783639041e-18	-3.98420132319977e-18	-1.42326513190633e-19	5.3017597073682e-36	-1.5478375955752e-21	-1.39504281744764e-19	-1.27439385029372e-21	-3.19518334094719e-36	7.72185816832093e-35	-1.34360362832065e-18	-9.81772501236326e-20	-2.47978900012054e-18	-6.26314446349467e-20	-5.44081045839237e-19	-1.46627195337257e-19	-2.90727969502733e-17	-1.57669162808179e-18	-1.60272619828341e-19	-2.90727969502735e-17	-8.44796131353355e-37
"TCGA-02-0025"	0.209368493358183	0.0445835424756377	0.0254927092700653	0.144670734421849	0.0155164760997746	0.00189007459557751	0.00369878922890956	0.023478202551376	0.0225920469322198	0.000886155619156181	1.99693113118838e-20	-2.24430711868419e-18	3.10258955062444e-22	0.000886155619156183	4.32747694362486e-20	3.68263884206063e-20	0.00219784811978423	0.000136762321454771	0.019747886165948	0.000509550325032759	0	3.3482149776316e-05	0.0254552084603122	-5.52785015462923e-21	4.01865997682617e-06	0.0254552084603127	-8.28732613197051e-20
"TCGA-02-0027"	0.0180670465031415	0.0190046535480013	0.0291904088386289	0.0804801511508581	0.0168348597993985	0.000379352749353447	0.000725207321212577	0.00106523367803685	0.000721622084547578	0.000343611593489275	-2.15401591084173e-20	-3.04888371134811e-18	0	0.000343611593489278	4.22744677713376e-21	5.96841136851748e-22	-1.14486625429726e-20	1.52780476564916e-05	0.00070567810111352	6.65935777566762e-07	0.000521766310348819	-8.81486225191286e-20	0.0280598270886551	-1.13579904495787e-19	0.000608815439625049	0.0280598270886553	6.90013690663434e-19
"TCGA-02-0033"	0.0985789519755335	0.0367201088265308	0.0112736225961951	0.0165302000275476	0.0243136892157254	0.00146447289325992	0.00232091468701895	0.00862103203052654	0.00816730861654512	0.000453723413981403	2.15960170370164e-19	-3.49083679813283e-18	0	0.000453723413981407	5.26471485315849e-20	9.75535193169486e-19	0.00471032895710017	8.41622502504817e-05	0.00233186621622019	0.00104095119297427	0.00180652730008676	0.00320896877897193	0.00611375043324342	2.43972746299961e-20	0.000144376083892961	0.00611375043324345	1.6147556593691e-19
"TCGA-02-0034"	0.104775235528058	0.0211967642402023	0.0109134671742741	0.0190920422028317	0.00059328679925094	0.000881675388060809	0.00394917046686978	0.0157726315860207	0.0152771929857729	0.000495438600247827	-6.62813486683676e-20	0.000124472280738757	1.48704832691247e-21	0.000370966319509069	-6.76901745214298e-21	-8.62543764554935e-19	-8.71319881294332e-21	3.58027227209405e-05	0.015183670804192	5.77194588599721e-05	3.94898336295224e-05	0.000272473535580019	0.0105998446479531	-3.96689820898632e-19	1.6591571114881e-06	0.0105998446479531	-2.56776796840557e-19
"TCGA-02-0038"	0.0893860624288707	0.00354752001038722	0.00120594701608911	-4.5256803156203e-19	0.000297883583665719	9.31597297427417e-05	0.000539846849304586	0.00261662984767417	0.00253297820606046	8.36516416137054e-05	-7.13332311199272e-21	1.90545599273732e-05	6.45970816863322e-05	-2.01722545233601e-20	1.15393164284361e-21	8.40018597218986e-20	0	2.38717204167927e-05	0.00244154902474343	6.75574609002268e-05	6.09320090453249e-05	0.000310589460814885	0.000708836317757893	9.85264782090904e-05	2.70627502619174e-05	0.0002082097001672	0.000500626617590695
"TCGA-02-0039"	0.714808030858124	0.00502656644288788	0.0176335914051346	0.262531811293854	0.000417970044754642	0.000296080698154711	0.000734929553450819	0.00357758614652771	0.00338392165322577	0.000193664493301938	-8.48434403818594e-20	0	6.16572032470484e-05	0.00013200729005489	0	-8.86935806597167e-21	0.000898668501590408	6.05070616334819e-06	0.00246180901734981	1.73934281221986e-05	2.35024406575653e-18	2.23331150690068e-05	0.0154216253254027	0.0021896329646629	-4.77959452754217e-22	0.0154216253254027	0
"TCGA-02-0043"	0.0468241502293946	0.00845149667575698	0.00595695911199781	0.0639792103853825	0.00206653026928136	0.000319367311804843	0.00093806976987347	0.00512752932479731	0.0049700863160331	0.000157443008764212	0	-4.3415404092111e-21	9.09874395140214e-05	6.64555692501903e-05	2.06021452506317e-20	2.22332536346995e-19	0.0024206464870697	3.92645789495328e-05	0.00242628719490192	8.38880551119463e-05	0.000246744648801603	4.44909765062356e-05	0.00551327624068747	0.000112991822779795	3.9455423222705e-05	0.00551327624068749	0
"TCGA-02-0046"	0.122834493969684	0.0284178697977914	0.0170741557416839	0.0115727462413112	0.0119695325822738	0.000939300351318585	0.00367298040482401	0.011836056459375	0.011096250936243	0.000739805523132036	4.09930625468002e-21	-4.28938284580176e-21	0	0.000739805523132035	5.34804889727997e-22	5.40166461098867e-19	0.00615722389685494	5.0061400128568e-05	0.00465268583803416	0.000236279801225285	0.00590821361060341	0.000200134491372827	0.00935644740692984	0.00139229922579987	0.000217061006977895	0.00831038751134059	0.00104605989558924
"TCGA-02-0047"	0.12245732046027	0.0186578664196752	0.00321181272616377	3.88769580291273e-18	0.00184013286790063	0.000480677221145498	0.0027628033641919	0.0135742529664372	0.0132132248538876	0.000361028112549639	0	6.79236754302336e-05	0.000293104437119406	-1.29214033836941e-18	-3.00885759499641e-20	3.24532095038209e-20	0.00448292771210672	6.65258676388639e-05	0.0084201343788509	0.000243636895291064	0.000138363355623685	3.11916158220329e-05	0.00259616831384017	0.000268984822201857	0.00017710461867603	0.0025961683138402	-8.62734714789115e-22
"TCGA-02-0048"	0.140107302845686	0.00307614829800283	0.00115921453575238	9.1386615017434e-21	9.13150034991254e-05	0.000161254514499486	0.000496983215662513	0.0023265955643417	0.00224324318322715	8.33523811145484e-05	-1.74393143226109e-21	6.06437533690753e-05	3.27054224727166e-06	1.94380854982015e-05	-7.23001505602466e-22	4.18365855604729e-21	0.00064487594460153	1.46255228382228e-05	0.00154911399596397	3.46277198234284e-05	8.52672780386145e-05	3.06215488552311e-05	0.000712344580372965	0.000303529915021531	2.74512134640416e-05	0.00071234458037297	-1.96969442400841e-21
"TCGA-02-0051"	0.15899049286255	0.00670437645192319	0.00611524351324244	0.0572092445487924	0.000642350219788083	0.000401366898749369	0.000960152366684726	0.00470050696670101	0.00453529269784012	0.00016521426886089	4.07694197539272e-21	3.7292792890804e-21	9.92892621236803e-05	6.59250067372098e-05	8.04208376736481e-22	1.70139535037079e-20	0.00256464778745255	4.56047536254807e-05	0.00172417970504287	0.000200860451719218	-8.82943720447493e-21	1.91965507385062e-05	0.00608842624648556	-1.15987183003259e-21	7.62071601829932e-06	0.00608842624648558	-6.74456898404035e-20
"TCGA-02-0052"	0.109110179182703	0.0287566223355197	0.0131071278822851	0.0414292377614897	0.000507699567133588	0.000506394984198647	0.00917846304393418	0.0185640647402533	0.0181854848510917	0.00037857988916162	0	-9.71592052367565e-21	0.000352046075062478	2.65338140991423e-05	-1.65892480530033e-22	1.33161103017775e-18	0.00646355486288918	6.5601001394129e-05	0.00922860426955195	0.00242772471725642	3.58131377705604e-21	0.00294973355426407	0.0100667592375823	3.94259826852716e-19	9.06350904381661e-05	0.0100667592375826	-1.19530930947249e-21
"TCGA-02-0054"	0.147522999231081	0.0356292150226921	0.0159966945729635	0.00533958512288008	0.0172914976006276	0.00269250755388931	0.00526214922048513	0.01038306064769	0.0097155320524911	0.000667528595198948	-2.1035956772255e-20	1.3653724507645e-21	0.000174841402309791	0.000492687192889157	-2.97933185463432e-20	4.20416591394905e-21	0.00500297259923993	6.15879506456921e-05	0.00455219322979683	9.87782728086511e-05	3.17869940422908e-05	-9.05612585322916e-21	0.0158531048031874	7.67910496644767e-05	3.50117260679713e-05	0.00237598869592414	0.0134771161072633
"TCGA-02-0057"	0.121776750492647	1.54459090832853e-17	1.90707599618555e-18	0.0258243280545938	9.24033749401471e-18	5.71176259626578e-19	1.39345739164889e-18	4.24093793799515e-18	3.96318517001743e-18	2.77752767977717e-19	-1.41235460426294e-36	-2.48436771248545e-36	1.34861366144796e-20	2.64266631363237e-19	4.84177413194377e-35	1.24326391795514e-34	1.59034507004283e-19	4.20592823596395e-20	3.68678696444912e-18	7.53044162043921e-20	4.13531187631865e-37	7.75297806480642e-21	1.895329629802e-18	0	3.9933883187448e-21	1.89532962980201e-18	1.05063995408567e-35
"TCGA-02-0059"	0.736859460523845	0.0359820405175694	0.0555512280664802	0.171607270892105	0.0141084865008932	0.00142839326918414	0.0031450263766724	0.0173001343708197	0.016591418589079	0.00070871578174062	2.65669898302813e-21	-1.36802579197998e-18	0	0.000708715781740622	7.59750481343879e-21	6.9552774856708e-19	0.00531230577787209	0.000100331471436867	0.0107417038750482	0.000437077464721858	0.000352441413287957	0.000579175869367205	0.0327744836416178	0.0216185553607048	0.000226571781502445	0.032774483641618	-3.16088024631507e-20
"TCGA-02-0060"	0.0355770884818896	0.01351077394588	0.0176977980750207	0.0787963325257214	0.0131042378085686	9.31283311235338e-05	4.6780412495393e-05	0.000266627393692437	0.000251855015704714	1.47723779877231e-05	-3.91983064769632e-21	-1.03623044085183e-19	0	1.47723779877232e-05	2.5744229477342e-21	2.34241541089728e-20	5.3294743978188e-05	1.71715169377042e-08	0.000198018305191594	5.24795017994068e-07	-2.75415405995666e-19	7.69402394499887e-05	0.0175488124920613	-9.53280789267661e-19	7.20453435093933e-05	0.0175488124920618	-5.01368262769678e-16
"TCGA-02-0064"	0.39645346008996	8.00434242309926e-18	0.0777855060114468	0.212559470025367	3.77247092218962e-18	2.19971839985998e-19	5.77269528613865e-19	3.43463013230984e-18	3.30355536923196e-18	1.31074763077805e-19	3.19098151454866e-37	-5.49861887197232e-34	0	1.31074763077806e-19	-7.15771851071523e-36	-1.29801335185245e-35	9.24257676308173e-19	9.92928310604177e-21	2.31308651029981e-18	5.62818995179354e-20	1.68170536667674e-19	0.00328501893114711	0.0371351057833969	0.0370966161854014	0.000268765111501369	0.0371351057833971	0
"TCGA-02-0068"	0.802016195392085	0.00404015275220301	0.0142319835030183	0.179711668352694	0.00198543435398621	0.000132807493035743	0.000345526228731607	0.00157638467644945	0.00148100827688678	9.53763995626719e-05	8.554382687289e-22	4.31957434056714e-06	0	9.10568252221048e-05	-2.70159193156887e-21	9.77257486693001e-20	0.000368881428115469	8.3905351472882e-06	0.00105380415337991	4.9932160244105e-05	-1.90062194346374e-19	1.44817060745045e-05	0.0137104239896042	0.000495373691947855	1.17041153916666e-05	0.0137104239896043	-4.07421442683517e-22
"TCGA-02-0069"	0.0588857159910097	0.000794428477444484	0.000150066606421676	-4.82264497464154e-19	4.69875808369493e-05	2.15391117142666e-05	0.000126025453431426	0.000599876331461842	0.000582965132595395	1.69111988664459e-05	-8.5204713610767e-22	1.28929000612699e-05	-3.42463437365805e-22	4.018298805176e-06	-2.49231293752971e-22	-5.76007927946027e-22	0.000177050419511009	3.01587970747369e-06	0.000393484402355248	9.41443102166098e-06	8.80171342837646e-06	4.55143245132255e-06	0.000100869009285958	3.18601043092153e-05	3.98434694680374e-06	4.15638828940893e-05	5.93051263918687e-05
"TCGA-02-0070"	0.720180820104273	-1.17430361394274e-18	0.00836912662502388	0.271450053270704	-8.90651633351512e-20	-6.84865675799341e-20	-1.75012571778845e-19	-8.41739311248807e-19	-8.01965599205567e-19	-3.97737120432384e-20	-5.30944178420507e-37	-2.1165440759733e-20	2.45829475198249e-36	-1.73951072941988e-20	-1.2131639893066e-21	-1.20049019034126e-36	-1.26056881374986e-19	-6.98249908353932e-21	-6.51105339436183e-19	-1.78208793108588e-20	4.40185654125002e-05	9.0087821724816e-05	0.00784843483985835	0.00033179565079893	5.47897472292766e-05	0.00784843483985836	1.38529311357981e-21
"TCGA-02-0071"	0.714806084342603	1.42589499077069e-17	0.0284926519471459	0.105500554063283	3.08655819600156e-18	5.55559155140425e-19	1.64673812782723e-18	8.97009442873769e-18	8.53541061103565e-18	4.34683817702015e-19	-1.54823793618497e-35	7.83884751091324e-20	0	3.56295342592882e-19	5.86917195265274e-35	-8.72015319121734e-34	2.14263723264109e-18	2.74172300606263e-20	6.22664154304619e-18	1.38714605287748e-19	2.88601989976244e-19	6.28145831509611e-05	0.0281829101097973	0.000246927254197621	0	0.0281829101097975	0
"TCGA-02-0074"	0.46960338796376	0.0174026654386931	0.0147063852238609	-7.4654509741176e-19	0.00368562883004375	0.000684400704309739	0.00203078446472304	0.0110018514396166	0.010318936061114	0.000682915378502576	2.54569162739534e-19	0.000140049884155107	4.93440219000703e-21	0.000542865494347469	-6.22572041278701e-20	-5.55696832449912e-20	0.00201284933724509	0.000115187657100895	0.00794088770340743	0.000250011363360533	0.000236832497765084	0.000125696812550757	0.0134371959845393	0.00079351468982227	0.000113145239183532	0.0134371959845394	2.68965877916095e-21
"TCGA-02-0075"	0.784195364264711	-9.13443426018612e-19	0.0215544809856385	0.193388792911634	-3.62563864233585e-19	-7.85849669346851e-20	-1.67105787523373e-19	-3.05188807326969e-19	-2.9569624093784e-19	-9.49256638912859e-21	5.20687704377982e-37	0	-7.1585346653849e-36	-9.49256638912856e-21	0	4.45859664693478e-36	-5.3294781822616e-20	-9.21789326156122e-22	-2.36115977052358e-19	-5.36369273670998e-21	1.43229649473351e-18	0	0.0215544809856382	2.89966961769994e-18	-1.32236374623915e-18	0.0215544809856384	-1.78898304975562e-19
"TCGA-02-0079"	0.591593132655674	0.0225716336226952	0.0233858920985612	0.315461487518305	0.00488353988524083	0.000879799294282809	0.00255766073632458	0.014250633706847	0.0133773485423585	0.00087328516448851	3.35417783623753e-21	3.45548925548518e-22	2.26226464673399e-19	0.000873285164488507	4.39145832894437e-21	-8.4441924308138e-20	0.00303487941481098	0.000138095260643255	0.00987918798929384	0.000325185877610197	4.78926539849068e-19	4.57673980236916e-05	0.0233401247005375	0	0	0.0233401247005376	0
"TCGA-02-0083"	0.599948998164079	0.00418434794456122	0.00820941826175862	-7.42758265247581e-19	0.000517985784132582	0.000232533396657092	0.000572498288121674	0.00286133047564988	0.00268631324877492	0.000175017226874952	-1.38486509858936e-20	6.35259581399779e-05	3.32932590608348e-21	0.000111491268734974	9.90092105813158e-21	-1.4397387650009e-19	0.000712400236890595	2.26246570175751e-05	0.00188666748341048	6.46208714562673e-05	0.000124132733445243	1.19918084944798e-05	0.00746476060178588	0.00055799469997173	5.05384180612838e-05	0.00746476060178592	0
"TCGA-02-0085"	0.773829322680952	0.0204697944119785	0.027664658846749	0.17803622406032	0.00872063719460055	0.00168258013250031	0.00346191148607801	0.00660466559879968	0.00630501699378574	0.000299648605013935	-6.02168731711636e-21	-1.55234575834377e-19	0	0.000299648605013935	-8.14227793886778e-20	1.73577630153617e-19	0.00164690166289919	3.48403578728723e-05	0.00449119533771889	0.000132079635294775	-4.72455961171293e-18	0	0.027664658846749	2.82862442221183e-18	-3.78427284124823e-18	0.0276646588467491	0
"TCGA-02-0086"	0.426698620656725	-1.59036091638388e-16	0.023853256991277	0.134893797314259	-1.53085673288072e-17	-9.07183619082362e-18	-2.28282249945947e-17	-1.11827463124163e-16	-1.07188451680817e-16	-4.63901144334575e-18	-5.0117982329614e-34	5.55923088390978e-34	-3.28697647230117e-18	-1.35203497104458e-18	-1.45942310426293e-34	1.96364581936313e-35	-1.3544853813844e-17	-3.55049755187357e-19	-9.21605597590367e-17	-1.12798835274865e-18	3.56216855077804e-20	3.78387397929894e-21	0.0191916116268894	0.00466164536438657	0	0.0191916116268895	-1.07433454826581e-18
"TCGA-02-0089"	0.810256067247578	0.00407827450396909	0.0216283478260823	0.164037310422371	0.00178950743026917	0.000335363811838298	0.000679694204808322	0.00127370905705331	0.00120364773593418	7.00613211191288e-05	1.49054364489429e-20	0	-2.16181369446857e-21	7.00613211191287e-05	-7.44939397300862e-21	1.80803604734805e-20	0.000305073011981929	6.14507332569996e-06	0.000869697432830455	2.27322177960958e-05	-1.69781185504714e-19	0.00012243176010839	0.0211166950620092	0.000389221003964059	5.31868797311697e-26	0.0211166950620093	1.30039672478213e-20
"TCGA-02-0099"	0.51857061490222	-1.30181252005199e-19	0.00596916181545035	0.262690084303256	-2.4182738593504e-20	-5.22155211287024e-21	-1.56190109408072e-20	-8.51579503580174e-20	-8.06466211071179e-20	-4.51132925089932e-21	1.80092740565516e-37	-6.22034808177447e-22	9.91311506616238e-38	-3.88929444272187e-21	-2.5140424137136e-37	0	-2.31454760470557e-20	-6.8794254393541e-22	-5.48294110522321e-20	-1.98379146389471e-21	-2.75905343538545e-21	1.88649511927149e-05	0.00569191439771669	0.000247918784879583	1.04636816613686e-05	0.00569191439771672	-2.1854617811527e-21
"TCGA-02-0102"	0.843715357919596	4.86296627032136e-19	0.00844623385555118	0.0515652522407124	3.13371614243652e-20	2.85787313705706e-20	7.35357928466849e-20	3.52844941390515e-19	3.3124340411397e-19	2.16015372765446e-20	4.8967072256783e-36	1.03729758094425e-20	4.91438491638068e-21	6.31417655072149e-21	-3.46586664518487e-38	-1.08054760854118e-35	5.74735791505786e-20	3.17271010085462e-21	2.63443714276306e-19	7.15340058623069e-21	-3.90837494458697e-18	0	0.00844623385555097	2.06332407571959e-18	1.50637067078704e-18	0.00844623385555099	-1.45708469828593e-20
"TCGA-02-0106"	0.22261139156797	1.00440675629663e-18	0.00344126804125591	0.0567664377754554	8.87284405012288e-20	5.83520017572477e-20	1.46647124082602e-19	7.10679189955549e-19	6.68832967485121e-19	4.18462224704276e-20	-2.22209310780577e-35	7.14103121449875e-21	3.34815404512655e-20	1.22365080466335e-21	8.38624908019683e-38	-1.77441816698526e-37	1.71688705531539e-19	4.63229278463743e-21	4.85710014570852e-19	6.80195459809341e-21	-6.0059311761625e-22	-2.35005936771145e-36	0.0031640847418237	0.000275855196898707	1.32810253350032e-06	0.00316408474182372	4.6741207396829e-21
"TCGA-02-0107"	0.635538328029683	0.0165033329392934	0.0837430585838875	0.264215280447118	0.0116685785890759	0.000749868037675049	0.00082579000731798	0.00325909630522454	0.00313559120218911	0.000123505103035425	-2.48900356150227e-21	-4.282029420896e-19	0	0.000123505103035425	-4.26631679313992e-21	2.50885615610731e-19	0.000446285736793071	1.87285159836324e-05	0.00262224679022156	4.83301591908429e-05	1.52898395640354e-18	0.000137702585813247	0.068891881386274	0.0147134746118125	1.76599982104483e-35	0.0688918813862747	1.8770863305409e-19
"TCGA-02-0111"	0.660158083408322	0.004390113749349	0.0316270427359693	0.30382476010636	0.0018692173867113	0.000166384242467353	0.000342319702662692	0.00201219241750766	0.00192351880910296	8.86736084046929e-05	1.89846004125715e-20	-5.07182409968975e-20	-1.18835979904678e-23	8.8673608404693e-05	-1.61777917378701e-20	-9.72382416726094e-21	0.000789141561612389	1.18595270601591e-05	0.00110137301631951	2.11447041109024e-05	-5.71944005964192e-20	0.00015358593805913	0.0223488411154034	0.00909006543908156	3.455024342467e-05	0.0223488411154036	-5.17397637410409e-21
"TCGA-02-0113"	0.165726038644286	0.00985265106052505	0.00514773213317362	-1.61951906522429e-18	0.00233422270880558	0.000376298554485842	0.00110915487278292	0.00603297492445071	0.0057498084350197	0.000283166489431004	-2.70372809000575e-21	3.87555380855853e-05	1.48643603535881e-20	0.000244410951345418	2.52793855969809e-20	3.94249281195605e-19	0.00170306322433804	1.7575008555129e-05	0.00394105448944373	8.81157126827925e-05	9.92224235656421e-05	1.56475228400814e-05	0.00439740385448718	0.000577024985277857	5.84333470028613e-05	0.00198316801301864	0.00241423584146854
"TCGA-02-0115"	0.893558641560639	0.00243582205928565	0.0114779761362071	0.0925275602438692	0.000182556744255693	0.00014428165093847	0.000361637944856006	0.00174734571923548	0.00163631047331107	0.000111035245924404	-2.80641196229394e-20	6.30249029185717e-05	1.73236151308168e-06	4.01349232534567e-05	6.14305823929386e-06	-4.37233198463967e-21	-1.68315010356375e-21	5.71533634808104e-06	0.00159866894559217	3.19261913708219e-05	5.89316906730826e-05	0.000138264193538665	0.0102431032518824	0.000943513179945075	9.41638201678575e-05	0.0102431032518824	1.09476587686237e-21
"TCGA-02-0116"	0.110428355010813	0.00659302949105249	4.95155673313845e-19	0.0188890770415834	0.00057549504024682	0.000255066239744033	0.000737395550772176	0.00502507266028947	0.00471259213839046	0.000312480521899008	1.88984685035182e-28	0.000131764639663614	0.000165451430177424	1.52644520579701e-05	5.15998301647615e-22	1.37342452516099e-20	-1.00458132567782e-20	8.71462215096949e-05	0.00451754141761268	0.000107904499268067	2.37018714108047e-20	4.77559311919572e-20	3.2473898504686e-19	9.52319594272335e-20	3.72692623698978e-21	3.2473898504686e-19	0
"TCGA-02-0260"	0.32036677348477	0.00382766714147299	0.000226123037837844	1.91939326405973e-18	0.000228885948080607	0.000101449718020658	0.00060470623810578	0.00289262523726594	0.00279549309830788	9.71321389580618e-05	-2.24249186725726e-22	8.49447979843841e-05	5.55577429525432e-21	1.21873409736776e-05	4.40100808170448e-24	-1.60822423078498e-19	0.000619564149505005	2.64774628633974e-05	0.00208162361946777	6.78278664717084e-05	1.42494192352471e-05	2.93998247068338e-06	0.000162578170261063	3.99959305965589e-05	6.3595352742914e-06	0.000162578170261063	0
