"Cell line 1"	"Cell line 2"	"Cell line 3"	"RMSE"	"Correlation"
"TCGA-02-0281"	0.291838569649759	4.81249529360672e-16	0.70816143035024	281.741279504686	0.76113621658828
"TCGA-02-0285"	0.0713153138782877	0.204420872559699	0.724263813562015	316.927072069083	0.644293401803835
"TCGA-02-0289"	0.0403744567707185	-1.38057187559103e-16	0.959625543229281	413.593722849131	0.634024479048778
"TCGA-02-0290"	0.399769500207269	0.04957033363932	0.550660166153411	316.440616904914	0.719633147091073
"TCGA-02-0317"	0.252808002845025	1.7444693808996e-17	0.747191997154975	189.349257678626	0.816860962335966
"TCGA-02-0321"	0.251222401371816	0.0199871308132453	0.728790467814939	521.046993701728	0.485150573032003
"TCGA-02-0324"	0.852132467486954	0.0200925149450943	0.127775017567951	211.085052589468	0.762071096098501
"TCGA-02-0325"	0.158626589621322	0.0411749280203433	0.800198482358334	283.458313372586	0.59882386886367
"TCGA-02-0326"	0.446121763604232	0.0514669359422745	0.502411300453493	198.293432746344	0.611412113579291
"TCGA-02-0330"	0.163993716833053	0.0204186940578454	0.815587589109101	302.077531816736	0.473690935794678
"TCGA-02-0332"	0.611418454095973	0.0903780507123258	0.298203495191702	211.246590197834	0.705845717698035
"TCGA-02-0333"	0.349125808537395	2.73153882473844e-17	0.650874191462605	218.199387743503	0.719824931986534
"TCGA-02-0337"	0.00698536001385362	0.245890157810348	0.747124482175798	361.706347317357	0.353063596518849
"TCGA-02-0338"	0.093133963034375	-7.55441566279356e-18	0.906866036965624	221.50349845786	0.635663925281804
"TCGA-02-0339"	0.375482851239908	-4.65354780905894e-18	0.624517148760092	204.505723567314	0.726047433389641
"TCGA-02-0422"	0.0119157706430633	0.0276100593469231	0.960474170010015	397.253021629336	0.775135743550163
"TCGA-02-0430"	0.0503984582505905	0.134312059538709	0.815289482210701	265.304291280313	0.795818715440531
"TCGA-02-0439"	0.510905287186043	-1.93394201612515e-18	0.489094712813957	404.410127466922	0.696023143458967
"TCGA-02-0440"	0.200110608445503	-5.92156173447424e-20	0.7998893915545	327.581996504105	0.857223833675275
"TCGA-02-0446"	0.253512168389791	0.24282953678788	0.503658294822328	369.702178453334	0.636238081034582
"TCGA-02-0451"	0.286952320324752	0.0546886496309716	0.658359030044277	365.877948034316	0.412862341484253
"TCGA-02-0456"	-7.14208676791967e-19	0.937934472896906	0.0620655271030942	948.16538515631	0.741777277879107
"TCGA-02-2466"	0.36803829192034	-1.69867605054781e-18	0.631961708079662	254.451969519538	0.8077042718624
"TCGA-02-2470"	0.0343731529150624	0.186543899515033	0.779082947569905	482.687146540498	0.406182667238531
"TCGA-02-2485"	0.498060771946426	0.0366650709281578	0.465274157125417	452.745792374804	0.643281574571525
"TCGA-02-2486"	0.120188336325514	0.634531508018617	0.245280155655869	411.291503723731	0.348672369880653
"TCGA-06-0122"	0.0502156231603417	0.209086491403602	0.740697885436056	415.928528238289	0.700860947715072
"TCGA-06-0124"	-1.57994655552839e-16	0.555682152936797	0.444317847063205	465.876151292239	0.657237645285899
"TCGA-06-0125"	0.226197150775788	0.23508427893384	0.538718570290372	259.166674332654	0.758182431253388
"TCGA-06-0126"	0.412253814845001	1.14842312911629e-19	0.587746185154999	275.508800079856	0.79248974882526
"TCGA-06-0127"	0.405231753483366	8.60363633810644e-20	0.594768246516634	377.526263646866	0.650404888616456
"TCGA-06-0130"	-1.88143452051945e-17	1	-2.05503706588237e-15	691.794151963995	0.800202647902663
"TCGA-06-0132"	0.236879586989831	0.099569771562377	0.66355064144779	378.251288354024	0.531487774243908
"TCGA-06-0133"	0.226321130870961	5.58076543298171e-18	0.773678869129037	348.350688885365	0.464762034594552
"TCGA-06-0137"	0.2804205409012	0.130920839764585	0.588658619334214	197.407100661886	0.728068376918686
"TCGA-06-0138"	0.525085374255479	0.238470813067466	0.236443812677055	427.822614421681	0.561437406117955
"TCGA-06-0139"	0.0849274928859938	0.901184508336244	0.0138879987777617	500.065548787328	0.750771275997693
"TCGA-06-0141"	0.341228378779679	0.467032398948768	0.191739222271553	494.413959564174	0.504656949453507
"TCGA-06-0143"	0.0778459383591589	0.296807513129088	0.625346548511753	426.10667620716	0.719027353693362
"TCGA-06-0145"	0.155880058211508	1.63599810788892e-17	0.844119941788492	156.074361349261	0.768225976369395
"TCGA-06-0147"	0.0169810622020425	0.662104268182192	0.320914669615766	463.351411777861	0.549187084467802
"TCGA-06-0148"	0.00343208014161531	6.71910484528715e-17	0.996567919858384	285.386233734695	0.861249784763407
"TCGA-06-0149"	0.134022579671737	0.132607868850242	0.733369551478021	345.941243122571	0.651618849098133
"TCGA-06-0152"	0.301711587199698	0.324900393332716	0.373388019467584	373.238579646249	0.447374818000827
"TCGA-06-0154"	0.0530316745052636	0.500528691724621	0.446439633770114	491.210810314045	0.704314980095686
"TCGA-06-0155"	0.134682322812427	0.555778372893426	0.309539304294149	719.06408456579	0.419496707892705
"TCGA-06-0156"	0.395010216453587	0.25842502907537	0.346564754471042	411.840778647713	0.669252157975286
"TCGA-06-0157"	0.268399815989739	1.37821507401102e-18	0.731600184010261	348.86314384761	0.728645257795962
"TCGA-06-0158"	0.129805927507568	0.0232006983741343	0.846993374118298	450.936704405418	0.605146852305833
"TCGA-06-0162"	0.397054869896972	1.97330881592398e-18	0.602945130103027	314.599743625815	0.50240789649404
"TCGA-06-0164"	3.00993058671351e-19	0.21614394210813	0.78385605789187	548.395517671091	0.66641187271842
"TCGA-06-0166"	-1.520557335103e-19	0.177205565478087	0.822794434521913	407.560086389632	0.716840007815884
"TCGA-06-0168"	0.344901757224494	0.443989227097811	0.211109015677695	514.226321656276	0.507237324002737
"TCGA-06-0169"	0.268085308527487	0.242576603784781	0.489338087687732	317.961364214412	0.632708700051302
"TCGA-06-0171"	0.601994145056157	0.0614443133329749	0.336561541610868	261.835325558125	0.688688279339572
"TCGA-06-0173"	0.161027917590638	0.217147428436032	0.62182465397333	383.206154043024	0.532561449068863
"TCGA-06-0174"	0.0825560123915043	0.0115676266611719	0.905876360947323	314.637227148623	0.777128604408715
"TCGA-06-0175"	0.00930897920309941	-3.89966255181852e-19	0.9906910207969	430.624881950451	0.715339019572632
"TCGA-06-0176"	0.0309267108756943	0.969073289124305	-1.58699356061128e-16	763.533914779737	0.861491476509205
"TCGA-06-0177"	0.522540666644108	0.299838422116091	0.177620911239802	395.563961038594	0.395300622185158
"TCGA-06-0178"	0.245355827366522	1.37177204362685e-18	0.754644172633477	313.969218165975	0.584131058577266
"TCGA-06-0179"	0.322413783144372	0.0210695666573701	0.656516650198257	496.845804863234	0.479532191770644
"TCGA-06-0182"	0.397473484323997	0.119567483391507	0.482959032284496	174.717347193794	0.701727577438717
"TCGA-06-0184"	0.0379166864632599	0.0328998144645793	0.92918349907216	397.243376775526	0.716381512704331
"TCGA-06-0185"	0.342050921952077	5.39155530910185e-18	0.657949078047923	270.750387010729	0.72442167000521
"TCGA-06-0187"	0.102036126885567	0.352317850139121	0.545646022975314	386.690093707814	0.643672883196396
"TCGA-06-0188"	0.51985225009595	0.0969213634276299	0.38322638647642	324.722874249454	0.756977271351226
"TCGA-06-0189"	0.0250449057499293	0.914443621025481	0.0605114732245901	514.177451584312	0.571817333266476
"TCGA-06-0190"	0.00634594836731594	0.729754518881068	0.263899532751616	554.157031351752	0.611524115950281
"TCGA-06-0192"	0.0427670633301034	0.491315217557112	0.465917719112788	435.791990940965	0.752126452206338
"TCGA-06-0194"	0.0278122218641341	0.500799196795996	0.47138858133987	331.472427358366	0.676844201132879
"TCGA-06-0195"	0.180168890724395	2.36072462861592e-17	0.819831109275604	195.788428944779	0.631518791201613
"TCGA-06-0197"	0.142831161789744	0.610593829734744	0.246575008475512	322.53381442908	0.558631779657636
"TCGA-06-0201"	0.143714921017331	0.560801131114607	0.295483947868062	330.828472880527	0.590315025571981
"TCGA-06-0206"	0.0120561428768333	0.987943857123166	6.56471960429553e-17	592.058479322942	0.793395706382642
"TCGA-06-0208"	0.33366732602513	7.76339863769487e-18	0.66633267397487	437.548040621605	0.621657359036988
"TCGA-06-0210"	-1.33762127132043e-18	0.063824042945186	0.936175957054814	533.71231650106	0.801206010154234
"TCGA-06-0211"	0.239488656871112	-5.20716869546952e-17	0.760511343128893	275.066093864253	0.853190985938251
"TCGA-06-0213"	0.356001301319636	0.0222454884722959	0.621753210208066	233.182709187461	0.322481235864854
"TCGA-06-0214"	0.354262494501649	-1.40494027770784e-18	0.645737505498352	437.760752986935	0.637474404956158
"TCGA-06-0216"	0.288568769553966	0.101018138625582	0.610413091820451	212.665367190263	0.700192403124115
"TCGA-06-0219"	0.593894904329169	0.0850145720953698	0.321090523575461	264.162230896028	0.734727569502172
"TCGA-06-0221"	0.19301372712237	-2.46438258478294e-18	0.806986272877631	376.033845787683	0.480351842867706
"TCGA-06-0237"	0.399244200894175	0.0271275315751988	0.573628267530626	297.856232658571	0.687362230256942
"TCGA-06-0238"	0.471101866012986	0.00612801451689975	0.522770119470114	248.01478471813	0.589221553627352
"TCGA-06-0241"	0.649330365240813	-9.94059327650566e-20	0.350669634759187	226.891942880565	0.868145704695856
"TCGA-06-0394"	6.65960552245209e-19	0.0685778566982327	0.931422143301771	350.646141615176	0.777363517919617
"TCGA-06-0397"	0.0932367879526271	0.563070747887319	0.343692464160054	479.406878280663	0.510056318133984
"TCGA-06-0402"	0.103528378098217	0.00108307793259924	0.895388543969184	500.932119493887	0.724737560550926
"TCGA-06-0409"	0.363136425004777	0.636863574995223	0	654.870450132517	0.312344993165524
"TCGA-06-0410"	0.310804098877723	-7.39010530301419e-18	0.689195901122279	302.638908326001	0.798313102789187
"TCGA-06-0412"	0.0706773050214714	-4.00591116594995e-19	0.929322694978531	353.508249627382	0.741048398378249
"TCGA-06-0413"	0.329279122904188	-3.63220197498125e-15	0.670720877095815	370.523205520831	0.646127149095232
"TCGA-06-0414"	0.511785968342226	1.44403058189493e-34	0.488214031657774	314.58267448071	0.729262926084925
"TCGA-06-0644"	1.61118825703529e-17	0.554023465566148	0.445976534433851	925.721946259193	0.81592142151812
"TCGA-06-0645"	0.150893262311136	0.375911320864348	0.473195416824518	496.704124849471	0.449178963009717
"TCGA-06-0646"	0.524666635667696	0.252519777911186	0.222813586421118	314.341741460974	0.535646398152674
"TCGA-06-0648"	0.377517265998236	0	0.622482734001766	262.550906873037	0.81090083182544
"TCGA-06-0649"	0.154364685688973	0.514257875356712	0.331377438954315	541.409675075034	0.384842713811317
"TCGA-06-0650"	3.24133360606836e-20	0.45927004294376	0.54072995705624	757.033082694023	0.391762153248034
"TCGA-06-0686"	0.411885103453279	0.027651262351808	0.560463634194914	210.945521855265	0.659773801276558
"TCGA-06-0743"	0.235413382452741	-1.11071354811284e-17	0.764586617547259	261.281020312583	0.606038772842204
"TCGA-06-0744"	0.322456238986454	0.04044721483596	0.637096546177585	156.900792029256	0.759783409190584
"TCGA-06-0745"	0.30589982473231	-2.50279692939149e-18	0.694100175267691	238.742945763776	0.762690434733321
"TCGA-06-0747"	0.252127475153147	-1.30736627897093e-18	0.747872524846853	450.056648365093	0.667723985777123
"TCGA-06-0749"	0.435866684091529	-1.84467453569836e-18	0.564133315908471	392.771253156441	0.484925062619655
"TCGA-06-0750"	0.337949249557434	0.245496888750483	0.416553861692082	344.496210504838	0.628187135478689
"TCGA-06-0875"	0.68658667309229	-1.19573573080512e-16	0.313413326907711	262.604884974211	0.836587090332563
"TCGA-06-0876"	0.237577329768829	0.115943288584555	0.646479381646617	355.921433493309	0.682631419266646
"TCGA-06-0877"	0.0715009768839545	0.137721313826981	0.790777709289065	492.418836503891	0.584737457590118
"TCGA-06-0878"	0.0595471539000198	0.139198401411614	0.801254444688371	421.213496561802	0.61604512746992
"TCGA-06-0879"	0.0402138578184649	0.161758540336647	0.798027601844891	506.401794662088	0.684299174954227
"TCGA-06-0881"	0.0133834678697953	0.979840942359188	0.00677558977101685	564.204232931998	0.618745914404908
"TCGA-06-0882"	0.357697130355617	0.0189844911621232	0.62331837848226	536.854400204203	0.555678077200409
"TCGA-06-0939"	0.328631573426629	0.142996811543315	0.528371615030055	442.164571509037	0.222495590668288
"TCGA-06-1084"	0.0834660316010875	0.300706768581117	0.615827199817796	356.108009961512	0.545006622492018
"TCGA-06-1086"	0.0175956831763312	0.107034389766135	0.875369927057533	550.750458505429	0.116664625474356
"TCGA-06-1087"	0.45710580612777	0.54289419387223	-1.64687411034833e-18	493.278198670207	0.230209409648845
"TCGA-06-1800"	0.0495919447817604	0.95040805521824	1.85940928526179e-16	619.981867410512	0.47431515910097
"TCGA-06-1801"	0.507861861342737	0.062015410828033	0.43012272782923	283.18675626792	0.718276907459406
"TCGA-06-1802"	0.114283011327693	0.203736974795194	0.681980013877128	415.035777130892	0.555930595644655
"TCGA-06-1804"	0.826527544656874	3.16696877316437e-18	0.173472455343126	580.498521719883	0.562767651913594
"TCGA-06-2557"	0.353304298235992	0.082597238795889	0.56409846296812	325.320832394723	0.776233619861001
"TCGA-06-2558"	0.641204883129011	0.205656938366712	0.153138178504277	318.385369047483	0.753784603239872
"TCGA-06-2559"	0.154662489986054	0.127794260808443	0.717543249205508	407.275782587417	0.696940646602118
"TCGA-06-2561"	0.300755571600744	0.119856471153809	0.579387957245447	426.57542663446	0.639540632236258
"TCGA-06-2562"	0.140934997081359	0.38687758835503	0.472187414563611	522.448229000177	0.528184156215045
"TCGA-06-2563"	0.3700053912355	-1.09151181906956e-17	0.6299946087645	191.393903997269	0.834262892847362
"TCGA-06-2564"	0.335399274022428	0.0490085477109871	0.615592178266595	421.439782917647	0.737694768971903
"TCGA-06-2565"	0.110183216932453	0.0390086715162176	0.850808111551331	334.409775261063	0.695772461213317
"TCGA-06-2566"	0.466972572340498	0.0454693915292425	0.48755803613026	499.767725087996	0.711042341558258
"TCGA-06-2567"	0.384207133157799	-1.053926393809e-18	0.615792866842201	386.287392636932	0.495716245734377
"TCGA-06-2569"	0.0977781304292155	0.155732569813382	0.746489299757402	426.572005520899	0.120934175502081
"TCGA-06-5408"	0.016804028008567	-6.79065478410296e-17	0.983195971991436	619.988717534345	0.787997365822221
"TCGA-06-5410"	2.24559697424636e-18	0.612139857632003	0.387860142367998	574.118570383117	0.573936192385446
"TCGA-06-5411"	0.37670514839447	8.44841241348622e-20	0.62329485160553	496.097435982334	0.691522910884091
"TCGA-06-5412"	-4.38508245677644e-18	0.879514593926525	0.120485406073476	828.561231770374	0.331354800686667
"TCGA-06-5413"	0.234045550616217	0.260905816397775	0.505048632986008	498.505387850398	0.619256187087114
"TCGA-06-5414"	0.124959126931221	0.187260160371643	0.68778071269715	371.559648065401	0.587468896840926
"TCGA-06-5415"	0.48699158872109	1.53579473242542e-17	0.51300841127891	311.449061901445	0.753829303799282
"TCGA-06-5416"	0.222169688318611	0.0274747979160715	0.750355513765317	223.86056463078	0.745699842480693
"TCGA-06-5418"	0.248547179236801	0.0122105191336801	0.739242301629519	144.104607306337	0.863237934425076
"TCGA-06-5856"	0.137666266407482	0.133358994075645	0.728974739516872	530.940072602634	0.697226632541318
"TCGA-06-5858"	0.0111409575764426	-4.25916102358961e-19	0.988859042423558	369.515200878531	0.835456935820043
"TCGA-06-5859"	0.471686148737358	0.0957175836660573	0.432596267596585	716.241204231707	0.514238267491654
"TCGA-06-6390"	0.270920239827066	0.14613316322941	0.582946596943524	751.186736194872	0.478874822574782
"TCGA-06-6391"	0.489686675488808	1.65928306338279e-16	0.510313324511192	773.601216550941	0.628505515720595
"TCGA-08-0244"	0.154423789331541	0.02344242046489	0.822133790203569	357.275064400437	0.570304546308224
"TCGA-08-0245"	0.592887628406573	1.88674818442195e-17	0.407112371593426	249.71431712589	0.861016173921591
"TCGA-08-0246"	0.0500301154428841	0.383350829142587	0.566619055414528	514.887178951566	0.505256039952091
"TCGA-08-0345"	0.142025946750452	0.218347814739982	0.639626238509567	476.382210651937	0.629597822256857
"TCGA-08-0346"	0.0448953288810405	0.352671253264238	0.602433417854722	521.98404884167	0.522807205308689
"TCGA-08-0347"	0.257423567299638	0.168184590338612	0.57439184236175	604.562783960943	0.556900465194542
"TCGA-08-0348"	0.688996702155187	0.0630937415455295	0.247909556299283	307.611425471469	0.816755204474001
"TCGA-08-0349"	0.36843502706703	0.138370796188835	0.493194176744135	320.21911529819	0.588806256660722
"TCGA-08-0352"	0.0853693614425575	0.172791526117192	0.74183911244025	623.172412805398	0.462608844789378
"TCGA-08-0353"	0.309106922111357	-3.70428730933944e-19	0.690893077888645	292.243373495481	0.856919839565674
"TCGA-08-0354"	0.15485754909027	0.123816555936904	0.721325894972826	297.480790139704	0.75612371625197
"TCGA-08-0355"	0.613457161209073	9.47217324672343e-05	0.386448117058459	333.146698637516	0.659857612468006
"TCGA-08-0356"	0.0748433581287804	0.152371717673935	0.772784924197287	433.628871520581	0.58751957973882
"TCGA-08-0357"	0.295970434283379	1.9463483605057e-18	0.704029565716621	326.250189075809	0.598743571980695
"TCGA-08-0358"	0.484038210214346	2.93798473674538e-17	0.515961789785653	150.014818109301	0.850593653774861
"TCGA-08-0359"	0.34537759806395	0.383136684515006	0.271485717421043	392.465653433914	0.631469640683796
"TCGA-08-0360"	0.0510624540199813	0.758275546638441	0.190661999341578	538.884269822188	0.563953237495857
"TCGA-08-0373"	0.130466752531317	0.202744410159591	0.666788837309092	280.875564362453	0.511741801214925
"TCGA-08-0375"	0.39654658862865	1.18343458282725e-17	0.603453411371351	284.509210375714	0.873885954538108
"TCGA-08-0380"	0.348005543689802	0.0830831797258412	0.568911276584356	359.580659634812	0.45655367417965
"TCGA-08-0385"	0.366668579819795	8.38653163325852e-18	0.633331420180207	357.188811070114	0.8112023771692
"TCGA-08-0386"	0.216701972805949	0.046018442588495	0.737279584605556	374.838052119595	0.687375368521285
"TCGA-08-0389"	0.594384238604364	0.0192113480018741	0.386404413393762	439.556578956248	0.425012518360591
"TCGA-08-0390"	0.126027806689205	0.0865022633415456	0.787469929969249	536.487524826629	0.370288915531355
"TCGA-08-0392"	7.76568679550894e-17	0.725960748217937	0.274039251782063	705.548459390067	0.41306285133107
"TCGA-08-0509"	0.304041894868231	0.54382072597108	0.152137379160689	974.442789823324	0.261911104221716
"TCGA-08-0510"	0.0324334842639267	0.13002603734741	0.837540478388665	656.978416864407	0.576749450496682
"TCGA-08-0511"	0.100387283755408	-1.12723543655262e-16	0.899612716244593	460.925913194524	0.555935006174799
"TCGA-08-0512"	-5.45032329376112e-19	0.947150398068015	0.0528496019319846	766.521997794641	0.465301729284918
"TCGA-08-0514"	0.129718344638126	0.0273776729218955	0.842903982439977	647.183935511532	0.582372490413913
"TCGA-08-0516"	0.596065453062402	4.63697408603851e-18	0.403934546937598	565.636710405813	0.669843285291105
"TCGA-08-0518"	0.124020074471199	0.00267183650394128	0.87330808902486	350.097009484767	0.744891750552321
"TCGA-08-0520"	0.38705115818784	0.00752110585937921	0.605427735952781	239.15106615708	0.753032719849085
"TCGA-08-0521"	0.0221962126073734	0.160296418032272	0.817507369360374	491.590836949946	0.537291235255165
"TCGA-08-0522"	1.73472347597683e-18	0.685969966391835	0.314030033608165	689.661914187073	0.505520812388827
"TCGA-08-0524"	0.357112119303871	8.52521845067138e-19	0.642887880696129	195.313822740335	0.659510273487289
"TCGA-08-0525"	0.0273706640923038	0.100840537883593	0.871788798024103	448.670956778923	0.578245492710458
"TCGA-08-0529"	0.117795039312371	8.26577273625981e-19	0.88220496068764	343.862715273546	0.66327510690357
"TCGA-08-0531"	0.22767121194253	0.066547550162474	0.705781237894995	369.118048580273	0.643759088192777
"TCGA-12-0616"	0.646209564715598	0.0329002706276954	0.320890164656707	370.446551562737	0.427048918446374
"TCGA-12-0618"	0.361114905881206	0.0200857132897797	0.618799380829016	360.275171239578	0.818442383141029
"TCGA-12-0619"	0.211798300627387	0.536310413552662	0.25189128581995	408.727080962112	0.3780616888947
"TCGA-12-0620"	0.21692324705946	2.34152598962053e-17	0.78307675294054	375.01853605752	0.663919148171347
"TCGA-12-0654"	0.0994593197259838	0.27085548073263	0.629685199541387	303.483312811012	0.706446029918778
"TCGA-12-0656"	0.115008938828156	1.4621962481663e-17	0.884991061171843	321.838305620409	0.62744041728233
"TCGA-12-0657"	0.155675687068987	0.202091073581351	0.642233239349673	414.324295695645	0.693580052442443
"TCGA-12-0670"	0.430602224182914	-2.07407466131917e-18	0.569397775817085	389.725780929421	0.658042555449711
"TCGA-12-0688"	0.0607936883447768	0.00287732451785928	0.936328987137365	329.192536207235	0.797822613060894
"TCGA-12-0692"	0.258164657229529	0.112390750760786	0.629444592009685	363.236689009076	0.396621989830731
"TCGA-12-0703"	0.243097332519611	2.14643663909664e-19	0.756902667480389	346.022269831485	0.620084864830763
"TCGA-12-0707"	0.259725800694138	0.379214382170994	0.361059817134867	359.809268493919	0.611803297925725
"TCGA-12-0772"	0.0333992497749765	0.710702301156759	0.255898449068273	583.12660258025	0.604518311528584
"TCGA-12-0773"	0.250915477152866	0.123396949841756	0.625687573005378	228.302603497601	0.500690287200844
"TCGA-12-0775"	0.0994264122755898	0.530938287255324	0.369635300469088	483.41139373529	0.405125115251315
"TCGA-12-0776"	0.100720720798044	0.624728595310032	0.274550683891925	827.290343634881	0.441543985429931
"TCGA-12-0778"	0.0882241157511234	0.630369782658841	0.281406101590037	547.72499799275	0.503569371265974
"TCGA-12-0780"	0.390294657498685	-8.34699142142919e-18	0.609705342501315	216.331134541245	0.739985911323833
"TCGA-12-0819"	0.241677140344605	6.70679850438674e-17	0.758322859655396	489.025066363395	0.69913335405228
"TCGA-12-0820"	0.377082038056279	1.58608404816852e-16	0.622917961943721	408.900083935595	0.600200960649569
"TCGA-12-0821"	0.272572057898499	-1.96769029074797e-32	0.727427942101502	369.807194040504	0.68999377365252
"TCGA-12-0822"	0.107177030078912	0.192834014104694	0.699988955816395	454.991156352595	0.389926092076356
"TCGA-12-0826"	0.247345110126363	0.0582427183155172	0.69441217155812	476.898479607268	0.617580535692582
"TCGA-12-0827"	0.60725899903052	0.123225098261901	0.269515902707579	457.998557206906	0.543096091940954
"TCGA-12-0828"	0.403537525223066	0.192211732391864	0.40425074238507	413.05661838039	0.446198605587373
"TCGA-12-0829"	0.254678890200647	0.153325191051087	0.591995918748265	508.903425170643	0.506123948817239
